	gCSD16_DEN_1	gCSD16_DEN_10	gCSD16_DEN_11	gCSD16_DEN_12	gCSD16_DEN_13	gCSD16_DEN_14	gCSD16_DEN_15	gCSD16_DEN_16	gCSD16_DEN_17	gCSD16_DEN_18	gCSD16_DEN_19	gCSD16_DEN_2	gCSD16_DEN_20	gCSD16_DEN_21	gCSD16_DEN_22	gCSD16_DEN_3	gCSD16_DEN_4	gCSD16_DEN_5	gCSD16_DEN_6	gCSD16_DEN_7	gCSD16_DEN_8	gCSD16_DEN_9	gCSD16_NYC_1	gCSD16_NYC_10	gCSD16_NYC_11	gCSD16_NYC_12	gCSD16_NYC_13	gCSD16_NYC_14	gCSD16_NYC_15	gCSD16_NYC_16	gCSD16_NYC_17	gCSD16_NYC_18	gCSD16_NYC_19	gCSD16_NYC_2	gCSD16_NYC_20	gCSD16_NYC_21	gCSD16_NYC_22	gCSD16_NYC_23	gCSD16_NYC_24	gCSD16_NYC_25	gCSD16_NYC_26	gCSD16_NYC_3	gCSD16_NYC_4	gCSD16_NYC_5	gCSD16_NYC_6	gCSD16_NYC_7	gCSD16_NYC_8	gCSD16_NYC_9	gCSD16_SAC_1	gCSD16_SAC_10	gCSD16_SAC_11	gCSD16_SAC_12	gCSD16_SAC_13	gCSD16_SAC_14	gCSD16_SAC_15	gCSD16_SAC_16	gCSD16_SAC_2	gCSD16_SAC_3	gCSD16_SAC_4	gCSD16_SAC_5	gCSD16_SAC_6	gCSD16_SAC_7	gCSD16_SAC_8	gCSD16_SAC_9	gCSD17_BAL_1	gCSD17_BAL_10	gCSD17_BAL_11	gCSD17_BAL_12	gCSD17_BAL_13	gCSD17_BAL_14	gCSD17_BAL_2	gCSD17_BAL_3	gCSD17_BAL_4	gCSD17_BAL_5	gCSD17_BAL_6	gCSD17_BAL_7	gCSD17_BAL_8	gCSD17_BAL_9	gCSD17_DEN_1	gCSD17_DEN_10	gCSD17_DEN_11	gCSD17_DEN_12	gCSD17_DEN_13	gCSD17_DEN_14	gCSD17_DEN_15	gCSD17_DEN_16	gCSD17_DEN_17	gCSD17_DEN_18	gCSD17_DEN_19	gCSD17_DEN_2	gCSD17_DEN_20	gCSD17_DEN_21	gCSD17_DEN_22	gCSD17_DEN_23	gCSD17_DEN_3	gCSD17_DEN_4	gCSD17_DEN_5	gCSD17_DEN_6	gCSD17_DEN_7	gCSD17_DEN_8	gCSD17_DEN_9	gCSD17_MIN_1	gCSD17_MIN_2	gCSD17_MIN_3	gCSD17_MIN_4	gCSD17_MIN_5	gCSD17_MIN_6	gCSD17_NYC_1	gCSD17_NYC_10	gCSD17_NYC_11	gCSD17_NYC_12	gCSD17_NYC_13	gCSD17_NYC_14	gCSD17_NYC_15	gCSD17_NYC_16	gCSD17_NYC_17	gCSD17_NYC_18	gCSD17_NYC_19	gCSD17_NYC_2	gCSD17_NYC_20	gCSD17_NYC_3	gCSD17_NYC_4	gCSD17_NYC_5	gCSD17_NYC_6	gCSD17_NYC_7	gCSD17_NYC_8	gCSD17_NYC_9	gCSD17_SAN_1	gCSD17_SAN_10	gCSD17_SAN_11	gCSD17_SAN_12	gCSD17_SAN_13	gCSD17_SAN_14	gCSD17_SAN_15	gCSD17_SAN_16	gCSD17_SAN_2	gCSD17_SAN_3	gCSD17_SAN_4	gCSD17_SAN_5	gCSD17_SAN_6	gCSD17_SAN_7	gCSD17_SAN_8	gCSD17_SAN_9
mrkH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mrkI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mrkJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mtfA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ompR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	3	1	3	3	3	3	2	0	2	3	3	2	3	3	3	0	2	2	2	3	3	2	0	0	1	0	0	0	3	0	0	1	0	1	1	2	1	0	1	0	0	3	1	1	2	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	2	1	0	2	2	1	0	2	2	0	0	2	1	1	1	3	2	2	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0
otB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
papB	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0
papD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
papF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
papG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
papK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
parC	0	1	1	0	1	4	5	3	1	1	0	1	1	3	0	0	0	0	0	2	2	1	9	9	9	11	10	6	9	11	9	11	10	6	10	11	7	10	8	8	11	8	5	10	9	11	11	11	0	1	1	4	5	4	7	0	4	1	1	1	0	3	1	0	7	3	3	5	6	3	9	6	0	2	3	5	5	2	3	1	3	0	0	5	5	3	1	2	1	2	0	2	4	6	3	0	1	3	5	1	3	2	1	3	1	1	3	3	7	3	4	4	4	5	4	7	1	3	7	6	4	2	5	4	6	6	5	0	3	1	0	2	0	1	1	0	2	2	4	1	2	1	2
parE	1	0	0	0	0	0	2	1	2	0	0	0	0	1	0	0	1	2	1	1	0	0	3	5	5	7	5	2	6	5	4	5	4	4	5	6	4	5	5	7	5	4	4	6	4	5	5	6	1	0	0	1	2	1	5	1	1	0	1	0	1	3	3	4	3	2	1	4	2	4	4	4	1	2	0	4	2	0	1	1	0	0	0	3	0	1	0	0	0	0	0	0	2	2	2	0	2	1	4	1	0	2	1	3	1	1	4	1	2	2	3	2	2	2	2	3	0	2	4	3	5	3	2	4	3	4	3	2	0	2	0	1	0	1	1	0	2	2	2	0	1	0	0
porin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	0	2	1	2	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ptxD	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
qacEdelta1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rcB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rnfC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	1	2	1	2	1	0	1	2	2	1	1	1	2	2	1	2	2	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	2	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	2	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	2	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
rpC	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	1	2	1	0	0	2	0	2	0	0	1	0	1	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
rpoS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	3	2	3	3	3	3	2	2	2	1	3	3	2	1	2	3	3	2	3	3	3	3	3	2	2	0	0	1	2	0	2	0	1	1	0	1	1	1	2	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	1	2	0	0	1	2	0	0	3	0	1	2	1	3	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
tA	2	0	0	0	0	1	4	1	3	0	0	1	0	1	0	0	0	0	0	1	0	0	4	11	9	6	6	4	7	9	9	10	9	4	10	7	10	6	8	8	9	6	6	9	6	8	9	7	1	0	0	1	2	1	3	0	2	3	1	1	2	1	0	0	5	4	3	5	2	7	5	4	2	3	2	5	3	4	1	3	3	1	0	3	4	2	3	3	4	4	0	1	3	6	2	0	1	7	4	3	2	5	0	3	0	0	0	2	4	3	1	4	6	3	4	8	2	3	7	6	1	4	4	4	4	4	2	2	1	1	1	0	2	3	0	0	0	3	0	0	3	3	0
tB	1	0	0	0	1	0	2	1	1	0	0	1	0	2	0	0	0	0	0	2	0	0	3	11	9	9	7	3	7	8	9	12	5	7	7	8	8	8	5	9	8	5	2	9	6	9	8	6	0	0	0	3	3	4	5	0	2	1	0	1	0	2	0	1	7	2	1	4	2	2	5	5	1	2	0	2	2	3	2	0	1	0	2	5	3	1	0	0	0	1	0	1	4	4	0	1	1	3	6	1	1	1	0	2	0	1	0	1	6	1	1	5	4	5	6	8	0	4	5	3	0	4	5	5	3	4	2	0	0	0	0	0	0	0	1	0	1	0	1	1	4	0	2
tC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	2	0	1	4	2	2	2	0	2	2	4	2	1	3	2	2	2	3	0	3	3	1	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	2	0	1	0	0	1	0	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	2	0	2	0	0	0	1	1	0	1	3	0	1	2	2	1	0	1	2	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	2	0	1
tF	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	4	3	3	1	3	4	4	2	2	3	4	3	2	4	3	4	2	3	3	2	3	3	3	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	2	0	1	1	0	2	4	2	1	2	2	0	3	2	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	2	1	0	1	2	1	1	0	2	1	0	1	0	1	2	2	0	3	2	3	1	2	4	1	2	3	1	0	1	2	2	1	3	1	0	0	0	0	1	1	1	0	0	1	0	0	0	2	0	0
tG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
tM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	3	1	2	0	1	0	0	0	1	1	1	1	1	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0
tli1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ugE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
ugd	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
virB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wbbM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wbbN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wbbO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wcaI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
wcaJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
wza	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
wzc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
wzi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wzm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wzt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wzx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yagW-ecpD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	2	1	2	1	0	1	2	1	1	0	1	2	1	0	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	2	1	0	0	1	1	1	1	2	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
